ticker,fetch_date,expiration,days_to_exp,opt_type,strike,strike_pct_otm,current_price,lastPrice,bid,ask,volume,openInterest,impliedVolatility,inTheMoney,contractSymbol,vol_oi_ratio,volume_zscore,total_premium_usd,iv_percentile,anomaly_score,flags
QQQ,2026-03-26T11:04:02+00:00,2026-03-26,0,put,551.0,6.6824,587.82,0.01,0.0,0.0,94,0,0.250007,False,QQQ260326P00551000,0.0,-0.37,94,66.0,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,1050.0,76.5032,594.89,0.93,0.0,0.0,1,0,0.500005,False,META260327C01050000,0.0,-0.28,93,83.5,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,1150.0,93.313,594.89,0.93,0.0,0.0,1,0,0.500005,False,META260327C01150000,0.0,-0.28,93,83.6,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,1170.0,96.675,594.89,0.93,0.0,0.0,1,0,0.500005,False,META260327C01170000,0.0,-0.28,93,83.7,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,1160.0,94.994,594.89,0.92,0.0,0.0,1,1,0.500005,False,META260327C01160000,1.0,-0.28,92,83.7,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,1180.0,98.356,594.89,0.92,0.0,0.0,1,0,0.500005,False,META260327C01180000,0.0,-0.28,92,83.7,0,
COIN,2026-03-26T11:04:02+00:00,2026-03-27,0,put,148.0,22.3649,181.1,0.13,0.0,0.0,7,0,0.500005,False,COIN260327P00148000,0.0,-0.38,91,78.9,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,805.0,35.3191,594.89,0.01,0.0,0.0,90,0,0.500005,False,META260327C00805000,0.0,-0.23,90,82.6,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,810.0,36.1596,594.89,0.03,0.0,0.0,30,0,0.500005,False,META260327C00810000,0.0,-0.26,90,82.6,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-27,0,call,417.5,12.5216,371.04,0.02,0.0,0.0,43,0,0.250007,False,MSFT260327C00417500,0.0,-0.32,86,62.4,0,
AMZN,2026-03-26T11:04:02+00:00,2026-03-27,0,call,232.5,9.82,211.71,0.01,0.0,0.0,85,0,0.250007,False,AMZN260327C00232500,0.0,-0.33,85,59.1,0,
AAPL,2026-03-26T11:04:02+00:00,2026-03-27,0,call,275.0,8.8592,252.62,0.01,0.0,0.0,84,0,0.250007,False,AAPL260327C00275000,0.0,-0.31,84,57.8,0,
AMZN,2026-03-26T11:04:02+00:00,2026-03-30,3,put,185.0,14.4378,211.71,0.06,0.0,0.0,14,0,0.250007,False,AMZN260330P00185000,0.0,-0.43,84,59.5,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,815.0,37.0001,594.89,0.04,0.0,0.0,21,40,0.500005,False,META260327C00815000,0.53,-0.27,84,82.6,0,
META,2026-03-26T11:04:02+00:00,2026-03-30,3,call,675.0,13.4664,594.89,0.06,0.0,0.0,14,0,0.250007,False,META260330C00675000,0.0,-0.27,84,61.7,0,
AMD,2026-03-26T11:04:02+00:00,2026-04-02,6,put,105.0,109.781,220.27,0.01,0.0,0.0,81,0,0.500005,False,AMD260402P00105000,0.0,-0.4,81,75.6,0,
META,2026-03-26T11:04:02+00:00,2026-03-30,3,put,527.5,12.7754,594.89,0.27,0.0,0.0,3,15,0.250007,False,META260330P00527500,0.2,-0.29,81,62.0,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,call,719.0,9.4668,656.82,0.01,0.0,0.0,81,0,0.250007,False,SPY260327C00719000,0.0,-0.31,81,69.5,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,697.5,17.2486,594.89,0.16,0.0,0.0,5,0,0.500005,False,META260327C00697500,0.0,-0.28,80,81.8,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,820.0,37.8406,594.89,0.02,0.0,0.0,40,0,0.500005,False,META260327C00820000,0.0,-0.26,80,82.6,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,put,290.0,105.1345,594.89,0.4,0.0,0.0,2,0,0.500005,False,META260327P00290000,0.0,-0.29,80,84.1,0,
TSLA,2026-03-26T11:04:02+00:00,2026-03-30,3,call,455.0,17.8909,385.95,0.08,0.0,0.0,10,0,0.250007,False,TSLA260330C00455000,0.0,-0.27,80,71.4,0,
AAPL,2026-03-26T11:04:02+00:00,2026-03-30,3,put,220.0,14.8273,252.62,0.02,0.0,0.0,39,64,0.250007,False,AAPL260330P00220000,0.61,-0.35,78,58.2,0,
NFLX,2026-03-26T11:04:02+00:00,2026-03-27,0,call,102.0,10.5332,92.28,0.02,0.0,0.0,39,0,0.250007,False,NFLX260327C00102000,0.0,-0.3,78,63.0,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-26,0,call,616.0,4.794,587.82,0.01,0.0,0.0,78,0,0.250007,False,QQQ260326C00616000,0.0,-0.36,78,64.9,0,
NVDA,2026-03-26T11:04:02+00:00,2026-03-30,3,put,125.0,42.944,178.68,0.01,0.0,0.0,76,0,0.500005,False,NVDA260330P00125000,0.0,-0.37,76,89.9,0,
NFLX,2026-03-26T11:04:02+00:00,2026-04-02,6,call,103.0,11.6168,92.28,0.05,0.0,0.0,15,0,0.125009,False,NFLX260402C00103000,0.0,-0.31,75,52.3,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,call,635.0,8.0263,587.82,0.03,0.0,0.0,25,0,0.250007,False,QQQ260327C00635000,0.0,-0.37,75,66.6,0,
META,2026-03-26T11:04:02+00:00,2026-03-30,3,call,652.5,9.6841,594.89,0.12,0.0,0.0,6,0,0.125009,False,META260330C00652500,0.0,-0.28,72,51.2,0,
NFLX,2026-03-26T11:04:02+00:00,2026-03-27,0,put,77.0,19.8442,92.28,0.01,0.0,0.0,72,0,0.500005,False,NFLX260327P00077000,0.0,-0.25,72,87.4,0,
NVDA,2026-03-26T11:04:02+00:00,2026-03-27,0,put,110.0,62.4364,178.68,0.01,0.0,0.0,72,0,0.500005,False,NVDA260327P00110000,0.0,-0.37,72,89.3,0,
PLTR,2026-03-26T11:04:02+00:00,2026-04-02,6,call,195.0,25.8389,154.96,0.04,0.0,0.0,18,0,0.250007,False,PLTR260402C00195000,0.0,-0.28,72,64.7,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,call,627.0,6.6653,587.82,0.01,0.0,0.0,71,2466,0.250007,False,QQQ260327C00627000,0.03,-0.36,71,66.4,0,
COIN,2026-03-26T11:04:02+00:00,2026-03-27,0,call,250.0,38.0453,181.1,0.01,0.0,0.0,70,0,0.500005,False,COIN260327C00250000,0.0,-0.32,70,77.6,0,
META,2026-03-26T11:04:02+00:00,2026-03-30,3,call,657.5,10.5246,594.89,0.1,0.0,0.0,7,0,0.125009,False,META260330C00657500,0.0,-0.28,70,51.3,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-30,3,put,335.0,10.7582,371.04,0.05,0.0,0.0,14,0,0.250007,False,MSFT260330P00335000,0.0,-0.33,70,62.8,0,
AAPL,2026-03-26T11:04:02+00:00,2026-03-30,3,call,275.0,8.8592,252.62,0.03,0.0,0.0,23,0,0.125009,False,AAPL260330C00275000,0.0,-0.32,69,49.1,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,647.5,8.8436,594.89,0.04,0.0,0.0,17,0,0.250007,False,META260327C00647500,0.0,-0.27,68,60.9,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,685.0,15.1473,594.89,0.02,0.0,0.0,34,0,0.500005,False,META260327C00685000,0.0,-0.26,68,81.6,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,put,544.0,8.0551,587.82,0.04,0.0,0.0,17,226,0.250007,False,QQQ260327P00544000,0.08,-0.38,68,67.0,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,720.0,21.0308,594.89,0.01,0.0,0.0,67,0,0.500005,False,META260327C00720000,0.0,-0.24,67,82.0,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,put,280.0,112.4607,594.89,0.33,0.0,0.0,2,0,0.500005,False,META260327P00280000,0.0,-0.29,66,84.0,0,
META,2026-03-26T11:04:02+00:00,2026-03-30,3,call,642.5,8.0032,594.89,0.22,0.0,0.0,3,0,0.125009,False,META260330C00642500,0.0,-0.28,66,51.1,0,
AAPL,2026-03-26T11:04:02+00:00,2026-03-27,0,call,282.5,11.828,252.62,0.01,0.0,0.0,65,0,0.250007,False,AAPL260327C00282500,0.0,-0.31,65,57.9,0,
AAPL,2026-03-26T11:04:02+00:00,2026-03-27,0,call,330.0,30.631,252.62,0.05,0.0,0.0,13,19,0.500005,False,AAPL260327C00330000,0.68,-0.32,65,72.2,0,
AAPL,2026-03-26T11:04:02+00:00,2026-03-30,3,put,225.0,12.2756,252.62,0.05,0.0,0.0,13,0,0.250007,False,AAPL260330P00225000,0.0,-0.36,65,58.2,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,call,645.0,9.7275,587.82,0.01,0.0,0.0,65,0,0.250007,False,QQQ260327C00645000,0.0,-0.36,65,66.6,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,call,650.0,10.5781,587.82,0.01,0.0,0.0,65,0,0.250007,False,QQQ260327C00650000,0.0,-0.36,65,66.7,0,
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,call,255.0,15.767,220.27,0.02,0.0,0.0,32,317,0.500005,False,AMD260327C00255000,0.1,-0.31,64,73.1,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-27,0,call,442.5,19.2594,371.04,0.01,0.0,0.0,62,0,0.500005,False,MSFT260327C00442500,0.0,-0.31,62,85.1,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,1110.0,86.5891,594.89,0.61,0.0,0.0,1,0,0.500005,False,META260327C01110000,0.0,-0.28,61,83.6,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,1140.0,91.6321,594.89,0.61,0.0,0.0,1,0,0.500005,False,META260327C01140000,0.0,-0.28,61,83.6,0,
AAPL,2026-03-26T11:04:02+00:00,2026-03-27,0,put,227.5,11.0418,252.62,0.02,0.0,0.0,30,0,0.250007,False,AAPL260327P00227500,0.0,-0.35,60,58.0,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,put,495.0,20.1798,594.89,0.04,0.0,0.0,15,0,0.500005,False,META260327P00495000,0.0,-0.28,60,84.7,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,put,542.0,8.4539,587.82,0.04,0.0,0.0,15,0,0.250007,False,QQQ260327P00542000,0.0,-0.38,60,67.0,0,
AMD,2026-03-26T11:04:02+00:00,2026-04-02,6,call,310.0,40.7364,220.27,0.01,0.0,0.0,59,0,0.500005,False,AMD260402C00310000,0.0,-0.31,59,74.9,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-26,0,call,619.0,5.3043,587.82,0.01,0.0,0.0,58,378,0.250007,False,QQQ260326C00619000,0.15,-0.37,58,65.0,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,put,360.0,65.2472,594.89,0.19,0.0,0.0,3,101,0.500005,False,META260327P00360000,0.03,-0.29,57,84.2,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-27,0,call,460.0,23.9758,371.04,0.02,0.0,0.0,28,0,0.500005,False,MSFT260327C00460000,0.0,-0.32,56,85.2,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,put,549.0,7.071,587.82,0.07,0.0,0.0,8,0,0.250007,False,QQQ260327P00549000,0.0,-0.38,56,67.1,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,call,700.0,6.5741,656.82,0.01,0.0,0.0,56,0,0.250007,False,SPY260327C00700000,0.0,-0.32,56,69.0,0,
TSLA,2026-03-26T11:04:02+00:00,2026-03-30,3,call,470.0,21.7774,385.95,0.02,0.0,0.0,28,0,0.250007,False,TSLA260330C00470000,0.0,-0.27,56,71.5,0,
AMZN,2026-03-26T11:04:02+00:00,2026-03-27,0,put,170.0,24.5353,211.71,0.01,0.0,0.0,55,0,0.500005,False,AMZN260327P00170000,0.0,-0.41,55,76.8,0,
AMZN,2026-03-26T11:04:02+00:00,2026-03-27,0,call,270.0,27.5329,211.71,0.01,0.0,0.0,54,0,0.500005,False,AMZN260327C00270000,0.0,-0.34,54,76.2,0,
AMZN,2026-03-26T11:04:02+00:00,2026-03-27,0,call,275.0,29.8947,211.71,0.01,0.0,0.0,54,0,0.500005,False,AMZN260327C00275000,0.0,-0.34,54,76.2,0,
AMZN,2026-03-26T11:04:02+00:00,2026-03-27,0,call,280.0,32.2564,211.71,0.01,0.0,0.0,54,0,0.500005,False,AMZN260327C00280000,0.0,-0.34,54,76.2,0,
AMZN,2026-03-26T11:04:02+00:00,2026-03-27,0,call,295.0,39.3415,211.71,0.01,0.0,0.0,54,0,0.500005,False,AMZN260327C00295000,0.0,-0.34,54,76.3,0,
AMZN,2026-03-26T11:04:02+00:00,2026-03-27,0,call,320.0,51.1502,211.71,0.01,0.0,0.0,54,0,0.500005,False,AMZN260327C00320000,0.0,-0.34,54,76.4,0,
AMZN,2026-03-26T11:04:02+00:00,2026-03-27,0,call,325.0,53.5119,211.71,0.01,0.0,0.0,54,0,0.500005,False,AMZN260327C00325000,0.0,-0.34,54,76.5,0,
AMZN,2026-03-26T11:04:02+00:00,2026-03-27,0,call,330.0,55.8736,211.71,0.01,0.0,0.0,54,0,0.500005,False,AMZN260327C00330000,0.0,-0.34,54,76.5,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,call,719.0,9.4668,656.82,0.01,0.0,0.0,54,0,0.250007,False,SPY260326C00719000,0.0,-0.32,54,68.1,0,
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,put,135.0,63.163,220.27,0.01,0.0,0.0,52,0,0.500005,False,AMD260327P00135000,0.0,-0.4,52,74.1,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,715.0,20.1903,594.89,0.01,0.0,0.0,52,0,0.500005,False,META260327C00715000,0.0,-0.25,52,82.0,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,put,120.0,395.7417,594.89,0.51,0.0,0.0,1,0,0.500005,False,META260327P00120000,0.0,-0.29,51,83.9,0,
COIN,2026-03-26T11:04:02+00:00,2026-03-27,0,put,135.0,34.1482,181.1,0.02,0.0,0.0,25,0,0.500005,False,COIN260327P00135000,0.0,-0.35,50,78.6,0,
COIN,2026-03-26T11:04:02+00:00,2026-04-02,6,put,85.0,113.0588,181.1,0.25,0.0,0.0,2,0,0.500005,False,COIN260402P00085000,0.0,-0.39,50,79.7,0,
GOOGL,2026-03-26T11:04:02+00:00,2026-03-27,0,call,355.0,22.0225,290.93,0.02,0.0,0.0,25,0,0.500005,False,GOOGL260327C00355000,0.0,-0.28,50,80.2,0,
GOOGL,2026-03-26T11:04:02+00:00,2026-03-27,0,put,130.0,123.7923,290.93,0.25,0.0,0.0,2,0,0.500005,False,GOOGL260327P00130000,0.0,-0.35,50,80.9,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,call,702.0,6.8786,656.82,0.01,0.0,0.0,50,0,0.250007,False,SPY260326C00702000,0.0,-0.32,50,67.7,0,
AAPL,2026-03-26T11:04:02+00:00,2026-03-27,0,call,272.5,7.8695,252.62,0.01,0.0,0.0,48,0,0.250007,False,AAPL260327C00272500,0.0,-0.32,48,57.8,0,
AAPL,2026-03-26T11:04:02+00:00,2026-03-27,0,call,277.5,9.8488,252.62,0.01,0.0,0.0,48,0,0.250007,False,AAPL260327C00277500,0.0,-0.32,48,57.8,0,
COIN,2026-03-26T11:04:02+00:00,2026-03-27,0,call,305.0,68.4152,181.1,0.06,0.0,0.0,8,0,0.500005,False,COIN260327C00305000,0.0,-0.34,48,78.0,0,
COIN,2026-03-26T11:04:02+00:00,2026-03-27,0,put,149.0,21.5436,181.1,0.08,0.0,0.0,6,0,0.500005,False,COIN260327P00149000,0.0,-0.39,48,78.9,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,put,548.0,7.2664,587.82,0.06,0.0,0.0,8,0,0.250007,False,QQQ260327P00548000,0.0,-0.38,48,67.1,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-27,0,call,422.5,13.8691,371.04,0.01,0.0,0.0,47,0,0.500005,False,MSFT260327C00422500,0.0,-0.32,47,84.8,0,
NFLX,2026-03-26T11:04:02+00:00,2026-03-27,0,put,40.0,130.7,92.28,0.01,0.0,0.0,47,0,0.500005,False,NFLX260327P00040000,0.0,-0.27,47,86.9,0,
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,put,150.0,46.8467,220.27,0.01,0.0,0.0,46,0,0.500005,False,AMD260327P00150000,0.0,-0.4,46,74.3,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,680.0,14.3068,594.89,0.01,0.0,0.0,46,1068,0.500005,False,META260327C00680000,0.04,-0.25,46,81.6,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,put,380.0,56.55,594.89,0.01,0.0,0.0,46,89,0.500005,False,META260327P00380000,0.52,-0.26,46,84.3,0,
NFLX,2026-03-26T11:04:02+00:00,2026-03-27,0,put,79.0,16.8101,92.28,0.01,0.0,0.0,46,0,0.500005,False,NFLX260327P00079000,0.0,-0.27,46,87.4,0,
AAPL,2026-03-26T11:04:02+00:00,2026-03-27,0,put,200.0,26.31,252.62,0.01,0.0,0.0,44,0,0.500005,False,AAPL260327P00200000,0.0,-0.35,44,72.7,0,
AMD,2026-03-26T11:04:02+00:00,2026-04-02,6,call,280.0,27.1167,220.27,0.01,0.0,0.0,44,0,0.250007,False,AMD260402C00280000,0.0,-0.31,44,58.7,0,
COIN,2026-03-26T11:04:02+00:00,2026-04-02,6,call,260.0,43.5671,181.1,0.04,0.0,0.0,11,0,0.500005,False,COIN260402C00260000,0.0,-0.34,44,79.2,0,
GOOGL,2026-03-26T11:04:02+00:00,2026-03-27,0,put,250.0,16.372,290.93,0.01,0.0,0.0,44,0,0.500005,False,GOOGL260327P00250000,0.0,-0.31,44,81.5,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,put,480.0,23.9354,594.89,0.02,0.0,0.0,22,0,0.500005,False,META260327P00480000,0.0,-0.28,44,84.6,0,
META,2026-03-26T11:04:02+00:00,2026-03-30,3,call,660.0,10.9449,594.89,0.11,0.0,0.0,4,0,0.250007,False,META260330C00660000,0.0,-0.28,44,61.6,0,
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,put,152.5,44.4393,220.27,0.01,0.0,0.0,43,0,0.500005,False,AMD260327P00152500,0.0,-0.4,43,74.3,0,
AMD,2026-03-26T11:04:02+00:00,2026-04-02,6,put,140.0,57.3357,220.27,0.01,0.0,0.0,43,0,0.500005,False,AMD260402P00140000,0.0,-0.4,43,75.8,0,
AAPL,2026-03-26T11:04:02+00:00,2026-03-27,0,put,222.5,13.5371,252.62,0.01,0.0,0.0,42,0,0.500005,False,AAPL260327P00222500,0.0,-0.35,42,72.9,0,
COIN,2026-03-26T11:04:02+00:00,2026-04-02,6,call,270.0,49.0889,181.1,0.02,0.0,0.0,21,214,0.500005,False,COIN260402C00270000,0.1,-0.34,42,79.3,0,
GOOGL,2026-03-26T11:04:02+00:00,2026-03-27,0,put,245.0,18.7469,290.93,0.03,0.0,0.0,14,0,0.500005,False,GOOGL260327P00245000,0.0,-0.34,42,81.5,0,
META,2026-03-26T11:04:02+00:00,2026-03-30,3,put,530.0,12.2434,594.89,0.21,0.0,0.0,2,0,0.250007,False,META260330P00530000,0.0,-0.29,42,62.1,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-27,0,call,475.0,28.0185,371.04,0.01,0.0,0.0,42,0,0.500005,False,MSFT260327C00475000,0.0,-0.32,42,85.3,0,
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,call,270.0,22.5768,220.27,0.01,0.0,0.0,41,0,0.500005,False,AMD260327C00270000,0.0,-0.31,41,73.1,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,755.0,26.9142,594.89,0.01,0.0,0.0,41,0,0.500005,False,META260327C00755000,0.0,-0.26,41,82.3,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-27,0,call,440.0,18.5856,371.04,0.04,0.0,0.0,10,0,0.500005,False,MSFT260327C00440000,0.0,-0.33,40,85.0,0,
NFLX,2026-03-26T11:04:02+00:00,2026-03-27,0,call,121.0,31.1227,92.28,0.02,0.0,0.0,20,0,0.500005,False,NFLX260327C00121000,0.0,-0.31,40,86.6,0,
NVDA,2026-03-26T11:04:02+00:00,2026-03-27,0,call,230.0,28.7217,178.68,0.01,0.0,0.0,40,0,0.500005,False,NVDA260327C00230000,0.0,-0.28,40,88.4,0,
NVDA,2026-03-26T11:04:02+00:00,2026-03-27,0,call,280.0,56.7047,178.68,0.02,0.0,0.0,20,813,0.500005,False,NVDA260327C00280000,0.02,-0.29,40,88.7,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-26,0,call,623.0,5.9848,587.82,0.01,0.0,0.0,40,0,0.250007,False,QQQ260326C00623000,0.0,-0.37,40,65.1,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-26,0,call,631.0,7.3458,587.82,0.01,0.0,0.0,40,0,0.250007,False,QQQ260326C00631000,0.0,-0.37,40,65.3,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,call,628.0,6.8354,587.82,0.01,0.0,0.0,40,0,0.250007,False,QQQ260327C00628000,0.0,-0.37,40,66.4,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,call,629.0,7.0055,587.82,0.01,0.0,0.0,40,0,0.250007,False,QQQ260327C00629000,0.0,-0.37,40,66.4,0,
COIN,2026-03-26T11:04:02+00:00,2026-03-27,0,call,242.5,33.9039,181.1,0.01,0.0,0.0,39,0,0.500005,False,COIN260327C00242500,0.0,-0.33,39,77.5,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-30,3,put,330.0,12.4364,371.04,0.03,0.0,0.0,13,0,0.250007,False,MSFT260330P00330000,0.0,-0.33,39,62.8,0,
NFLX,2026-03-26T11:04:02+00:00,2026-04-02,6,put,75.0,23.04,92.28,0.03,0.0,0.0,13,0,0.250007,False,NFLX260402P00075000,0.0,-0.31,39,63.6,0,
NVDA,2026-03-26T11:04:02+00:00,2026-03-27,0,call,305.0,70.6962,178.68,0.03,0.0,0.0,13,14,0.500005,False,NVDA260327C00305000,0.93,-0.29,39,88.8,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-26,0,call,620.0,5.4745,587.82,0.01,0.0,0.0,39,4991,0.250007,False,QQQ260326C00620000,0.01,-0.37,39,65.0,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,put,310.0,91.9,594.89,0.19,0.0,0.0,2,0,0.500005,False,META260327P00310000,0.0,-0.29,38,84.1,0,
NFLX,2026-03-26T11:04:02+00:00,2026-03-27,0,call,115.0,24.6207,92.28,0.01,0.0,0.0,38,0,0.500005,False,NFLX260327C00115000,0.0,-0.3,38,86.5,0,
NVDA,2026-03-26T11:04:02+00:00,2026-03-27,0,call,220.0,23.1251,178.68,0.01,0.0,0.0,38,0,0.500005,False,NVDA260327C00220000,0.0,-0.28,38,88.4,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,875.0,47.086,594.89,0.01,0.0,0.0,37,0,0.500005,False,META260327C00875000,0.0,-0.26,37,82.9,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,call,715.0,8.8578,656.82,0.01,0.0,0.0,37,0,0.250007,False,SPY260327C00715000,0.0,-0.32,37,69.4,0,
AMZN,2026-03-26T11:04:02+00:00,2026-03-27,0,call,265.0,25.1712,211.71,0.03,0.0,0.0,12,0,0.500005,False,AMZN260327C00265000,0.0,-0.35,36,76.1,0,
COIN,2026-03-26T11:04:02+00:00,2026-03-27,0,call,255.0,40.8062,181.1,0.01,0.0,0.0,36,0,0.500005,False,COIN260327C00255000,0.0,-0.33,36,77.6,0,
GOOGL,2026-03-26T11:04:02+00:00,2026-03-27,0,call,327.5,12.57,290.93,0.01,0.0,0.0,36,0,0.250007,False,GOOGL260327C00327500,0.0,-0.27,36,60.4,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-30,3,call,430.0,15.8905,371.04,0.04,0.0,0.0,9,0,0.250007,False,MSFT260330C00430000,0.0,-0.33,36,62.7,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-30,3,call,440.0,18.5856,371.04,0.04,0.0,0.0,9,0,0.250007,False,MSFT260330C00440000,0.0,-0.33,36,62.7,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,call,713.0,8.5533,656.82,0.02,0.0,0.0,18,0,0.250007,False,SPY260327C00713000,0.0,-0.32,36,69.3,0,
AAPL,2026-03-26T11:04:02+00:00,2026-03-27,0,call,340.0,34.5895,252.62,0.05,0.0,0.0,7,10,0.500005,False,AAPL260327C00340000,0.7,-0.33,35,72.2,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,675.0,13.4664,594.89,0.05,0.0,0.0,7,0,0.250007,False,META260327C00675000,0.0,-0.28,35,61.2,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-27,0,call,432.5,16.5642,371.04,0.01,0.0,0.0,35,0,0.500005,False,MSFT260327C00432500,0.0,-0.32,35,84.9,0,
GOOGL,2026-03-26T11:04:02+00:00,2026-03-27,0,call,410.0,40.9274,290.93,0.34,0.0,0.0,1,172,0.500005,False,GOOGL260327C00410000,0.01,-0.29,34,80.5,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,call,706.0,7.4876,656.82,0.01,0.0,0.0,34,134,0.250007,False,SPY260326C00706000,0.25,-0.32,34,67.8,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,call,693.0,5.5084,656.82,0.02,0.0,0.0,17,0,0.125009,False,SPY260327C00693000,0.0,-0.32,34,56.2,0,
COIN,2026-03-26T11:04:02+00:00,2026-03-27,0,put,75.0,141.4667,181.1,0.33,0.0,0.0,1,0,0.500005,False,COIN260327P00075000,0.0,-0.39,33,78.3,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,put,490.0,21.4061,594.89,0.03,0.0,0.0,11,0,0.500005,False,META260327P00490000,0.0,-0.28,33,84.6,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,call,670.0,13.9805,587.82,0.01,0.0,0.0,33,0,0.250007,False,QQQ260327C00670000,0.0,-0.37,33,66.8,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,call,708.0,7.7921,656.82,0.01,0.0,0.0,33,0,0.250007,False,SPY260327C00708000,0.0,-0.32,33,69.2,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,call,714.0,8.7056,656.82,0.01,0.0,0.0,33,0,0.250007,False,SPY260327C00714000,0.0,-0.32,33,69.3,0,
AMD,2026-03-26T11:04:02+00:00,2026-04-02,6,call,335.0,52.0861,220.27,0.04,0.0,0.0,8,17,0.500005,False,AMD260402C00335000,0.47,-0.32,32,75.0,0,
META,2026-03-26T11:04:02+00:00,2026-03-30,3,put,525.0,13.3124,594.89,0.16,0.0,0.0,2,0,0.250007,False,META260330P00525000,0.0,-0.29,32,62.0,0,
TSLA,2026-03-26T11:04:02+00:00,2026-03-30,3,call,472.5,22.4252,385.95,0.02,0.0,0.0,16,0,0.250007,False,TSLA260330C00472500,0.0,-0.27,32,71.5,0,
AMD,2026-03-26T11:04:02+00:00,2026-04-02,6,call,330.0,49.8161,220.27,0.01,0.0,0.0,31,0,0.500005,False,AMD260402C00330000,0.0,-0.31,31,75.0,0,
